img_path,true_label,yolo_pred,yolo_probs,convnext_pred,convnext_probs,vit_pred,vit_probs
/kaggle/input/mosquito-data/train_images/029c2194-af20-4af2-873d-b6a170989c59.jpeg,culex,culex,"[1.886816702878491e-09, 1.2706958841590676e-05, 1.7563341003778987e-08, 0.9988452196121216, 0.001141762244515121, 2.759787207651243e-07]",culex,"[2.0932919142069295e-05, 0.0015409602783620358, 2.661403186721145e-06, 0.9980483055114746, 0.0003856306429952383, 1.4921916999810492e-06]",culex,"[2.4295829348375264e-07, 4.354733755462803e-05, 5.056943450654217e-07, 0.9998294115066528, 0.0001258865959243849, 4.0090526454150677e-07]"
/kaggle/input/mosquito-data/train_images/c65faa0a-960c-4d0e-88af-0842f79ab37f.jpeg,albopictus,albopictus,"[3.6618558851841954e-07, 0.9999971389770508, 7.671253854368842e-08, 5.886599865334574e-07, 4.5051926633732364e-08, 1.784694518391916e-06]",albopictus,"[3.0222652640077285e-05, 0.9999557733535767, 3.554932845872827e-07, 4.265691586624598e-07, 6.57354803479393e-07, 1.2485655133787077e-05]",albopictus,"[1.0014695362769999e-05, 0.953079342842102, 8.396284829359502e-05, 0.00021004198060836643, 0.046614568680524826, 2.0229092569934437e-06]"
/kaggle/input/mosquito-data/train_images/6b086457-2b22-43c7-9a2f-b116f2357784.jpeg,japonicus/koreicus,culex,"[1.8153551764044096e-06, 0.00020194608077872545, 2.355926564945321e-09, 0.9993948936462402, 0.00040129153057932854, 2.467729309785227e-08]",japonicus/koreicus,"[0.0011900359531864524, 0.05239668861031532, 1.6547874110983685e-05, 0.2547228932380676, 0.003979066386818886, 0.6876948475837708]",culex,"[1.4160377759253606e-05, 0.001077182125300169, 1.0381411357229808e-06, 0.9874613881111145, 0.01138459425419569, 6.153422873467207e-05]"
/kaggle/input/mosquito-data/train_images/3522c298-e711-4baa-9f85-945176f3bcf0.jpeg,culex,culex,"[6.987998801832873e-08, 0.08545151352882385, 7.47298399801366e-05, 0.9125929474830627, 0.0018697305349633098, 1.1094935871369671e-05]",culex,"[1.9990982764284126e-05, 0.0015008553164079785, 7.907224244263489e-06, 0.9983956217765808, 3.295814894954674e-05, 4.265491588739678e-05]",culex,"[1.0731761904025916e-05, 0.02120990678668022, 3.0643032005173154e-06, 0.978123128414154, 0.0006328355520963669, 2.0245608538971283e-05]"
/kaggle/input/mosquito-data/train_images/bf48986a-df18-4928-ac4e-255cda9bd812.jpeg,albopictus,albopictus,"[1.168791109491249e-18, 1.0, 3.543826567345288e-19, 4.335951597767007e-09, 6.228859095180894e-11, 1.7800394838674016e-11]",albopictus,"[2.134156375177554e-06, 0.9999673366546631, 6.032765213603852e-06, 1.7330585251329467e-05, 6.592417321371613e-06, 5.470340624924575e-07]",albopictus,"[1.581062315381132e-05, 0.9968997240066528, 0.00018139081657864153, 0.0007838804158382118, 0.000795378815382719, 0.0013239093823358417]"
/kaggle/input/mosquito-data/train_images/b670d024-aff1-4f5a-b362-2b78833f8fdb.jpeg,culex,culex,"[1.3677269386502822e-11, 3.797633496560593e-07, 1.9270482987110427e-09, 0.9999996423721313, 1.6136694203083835e-09, 8.384710703523979e-10]",culex,"[1.0693798913052888e-06, 2.8313925213296898e-05, 1.7890428125610924e-06, 0.9999653100967407, 5.675519787473604e-07, 2.865020633180393e-06]",culex,"[9.888435670291074e-08, 1.553308493384975e-06, 1.0141891948478587e-07, 0.9999939203262329, 4.171765795035753e-06, 9.590217331378881e-08]"
/kaggle/input/mosquito-data/train_images/cde4ab19-8074-458a-8e6e-bcce19bbe4bf.jpeg,culex,culex,"[1.0801508576463448e-09, 2.0726254660985433e-05, 1.8056366124508116e-10, 0.9999110698699951, 6.820250564487651e-05, 4.637460193634979e-08]",culex,"[9.609410881239455e-06, 4.290217475499958e-05, 4.684284704126185e-06, 0.9999152421951294, 7.4549247983668465e-06, 2.0193167074467055e-05]",culex,"[0.00040337658720090985, 0.000552260025870055, 1.0857427696464583e-05, 0.9989715814590454, 6.11964933341369e-05, 7.95795699559676e-07]"
/kaggle/input/mosquito-data/train_images/ce2aac4d-2db0-4e32-bac6-69eba56d8b36.jpeg,albopictus,albopictus,"[1.913276666005298e-14, 0.9999997615814209, 4.814846556801559e-16, 2.1491980817245349e-07, 1.9013228491626677e-10, 6.264255780763506e-11]",albopictus,"[6.164272576825169e-07, 0.9999955892562866, 8.673234219713777e-07, 1.994700141949579e-06, 4.5196426867732953e-07, 4.195497922410141e-07]",albopictus,"[1.7658274487075687e-07, 0.9999974966049194, 1.6238647759792002e-08, 2.1082685179862892e-06, 1.2234713153702614e-07, 4.157526234394027e-08]"
/kaggle/input/mosquito-data/train_images/0681dcbd-384b-45ca-aca0-ad4ae5c62d56.jpeg,culex,culex,"[3.5022076350088582e-09, 0.0001462763175368309, 2.2346979822174262e-09, 0.9998503923416138, 3.0557275749742985e-06, 2.36640389061904e-07]",culex,"[2.475503151799785e-06, 2.9385289963101968e-05, 6.3010688791109715e-06, 0.99996018409729, 4.6907470618862135e-07, 1.1517067832755856e-06]",culex,"[3.933208745365846e-07, 8.511370651831385e-06, 1.1301771110083791e-06, 0.9999752044677734, 1.4180970538291149e-05, 5.644306497742946e-07]"
/kaggle/input/mosquito-data/train_images/a39389a2-43ec-4b69-9862-010eed7cf0ef.jpeg,albopictus,albopictus,"[4.424101618383247e-08, 0.9994348883628845, 1.807409688581174e-07, 3.602266951929778e-05, 1.265538958250545e-05, 0.0005162055022083223]",albopictus,"[1.232162776432233e-05, 0.9998282194137573, 4.371269824332558e-06, 3.1333656806964427e-06, 0.00014564806770067662, 6.37407674730639e-06]",albopictus,"[6.243401730898768e-05, 0.9799337387084961, 4.4083601096645e-05, 0.018496183678507805, 0.0013974618632346392, 6.608228432014585e-05]"
/kaggle/input/mosquito-data/train_images/9df224e5-96e2-46ec-86b4-29ea96bd24fc.jpeg,culex,culex,"[1.1107375939900521e-05, 0.027422968298196793, 1.5190129261100083e-06, 0.9638277292251587, 0.00836798083037138, 0.00036869425093755126]",culex,"[5.9824717027368024e-05, 5.5165222875075415e-05, 3.481719613773748e-05, 0.9746973514556885, 0.0011705411598086357, 0.023982228711247444]",culiseta,"[1.845240120701419e-07, 2.150425461877603e-05, 3.216718596377177e-06, 0.0002204502234235406, 0.999749481678009, 5.0977951104869135e-06]"
/kaggle/input/mosquito-data/train_images/4bb13a72-5c6d-49c7-9701-7fdceb5663a8.jpeg,culex,culex,"[7.313036461120692e-12, 0.00020061450777575374, 2.3184639971751686e-11, 0.9997907280921936, 8.694174539414234e-06, 7.566571258443844e-10]",culex,"[3.643051286417176e-06, 2.6043497200589627e-05, 1.0493316722204327e-06, 0.999963641166687, 5.257724296825472e-06, 3.8427108961514023e-07]",culex,"[1.561955116358149e-07, 2.9745433494099416e-06, 4.554001264978069e-08, 0.9999885559082031, 8.284414434456266e-06, 2.4360007344625956e-08]"
/kaggle/input/mosquito-data/train_images/b5bf4381-495a-4631-855d-ea0d0032d2c9.jpeg,albopictus,albopictus,"[1.447908980212187e-11, 0.9999954700469971, 1.3284187118378643e-13, 1.0745708323156578e-08, 1.4272703678652743e-11, 4.530593287199736e-06]",albopictus,"[5.652216714224778e-06, 0.9999399185180664, 7.698011359025259e-06, 2.714104630285874e-05, 1.1559588529053144e-05, 8.021630492294207e-06]",albopictus,"[1.3797067367704585e-05, 0.9994039535522461, 3.375711798980774e-07, 1.3278295227792114e-05, 5.418734758677601e-07, 0.0005681710899807513]"
/kaggle/input/mosquito-data/train_images/8f4182a8-adb2-4e4a-9b07-b6492ed5c89b.jpeg,culex,culex,"[1.601673932372094e-10, 4.1363810510119947e-07, 1.5614945447772755e-10, 0.9991232752799988, 0.0008759806514717638, 2.908953433689021e-07]",culex,"[1.7444612240069546e-05, 0.00012570235412567854, 9.5940060873545e-07, 0.9998106360435486, 4.048716800753027e-05, 4.801040176971583e-06]",culex,"[1.474515585186964e-07, 9.003825653053354e-06, 2.7898786925106833e-07, 0.999922513961792, 6.803138967370614e-05, 6.374483518811758e-08]"
/kaggle/input/mosquito-data/train_images/6b2df8de-a05e-489d-b58c-1447b178d558.jpeg,culiseta,culex,"[1.4949380044981808e-07, 4.499633178056683e-06, 0.0046906196512281895, 0.9593429565429688, 0.03582625463604927, 0.00013547662820201367]",culiseta,"[2.8441211270546773e-06, 2.8951312742719892e-06, 1.1645036465779413e-05, 7.228558388305828e-05, 0.9999098777770996, 3.7108677020114555e-07]",culiseta,"[1.0769716709546628e-06, 0.00010056830797111616, 3.753331839106977e-05, 0.03719829022884369, 0.9626618027687073, 7.824062322470127e-07]"
/kaggle/input/mosquito-data/train_images/a14aedf8-eb9b-48bb-a64e-cae134fdbc65.jpeg,albopictus,albopictus,"[4.6900092343094e-07, 0.9999994039535522, 6.274574772518332e-14, 4.1266883243906705e-09, 4.206418768859521e-09, 1.3266566156744375e-07]",albopictus,"[4.774643912242027e-06, 0.9999765157699585, 1.1532829375937581e-06, 2.12546433431271e-06, 9.25808620877433e-08, 1.5240498214552645e-05]",albopictus,"[4.6687577537340985e-07, 0.9999992847442627, 1.9091149994210355e-08, 6.570488864099389e-08, 4.6689429211710376e-08, 1.6807433667054283e-07]"
/kaggle/input/mosquito-data/train_images/9e4abca6-1b85-48c0-916b-30e690279124.jpeg,culex,culex,"[2.0190998384350678e-07, 0.0012615231098607183, 1.4790981772705436e-09, 0.9949522018432617, 0.003785762470215559, 3.925203202470584e-07]",culex,"[3.4838767533074133e-06, 6.60698497085832e-05, 2.525836634958978e-06, 0.99991774559021, 9.144690920948051e-06, 1.0116995099451742e-06]",culex,"[3.9169202636912814e-07, 3.460489824647084e-05, 5.324169549680846e-08, 0.9999642372131348, 6.953393381081696e-07, 1.7546936348367126e-08]"
/kaggle/input/mosquito-data/train_images/7132ca6e-30a8-46d2-a787-ab043a643235.jpeg,albopictus,albopictus,"[5.153689031089925e-09, 0.9999926090240479, 3.0974386250326447e-11, 3.6848114177701063e-06, 3.6898361486237263e-06, 6.389583084853712e-09]",albopictus,"[3.174480525558465e-06, 0.9999632835388184, 4.399657427711645e-06, 2.624056833155919e-05, 9.68985773397435e-07, 1.8767664187180344e-06]",albopictus,"[1.1398392274486469e-07, 0.999998927116394, 1.6790997037219313e-08, 8.792304129201511e-07, 7.741896013158112e-08, 2.0321254012856116e-08]"
/kaggle/input/mosquito-data/train_images/af4d7772-d678-4d5f-b32a-64a4c28bffee.jpeg,culex,culex,"[7.814657361699447e-15, 1.0188703527092002e-05, 3.263138863935852e-14, 0.9999898672103882, 4.062421510298009e-10, 3.756564850854183e-11]",culex,"[4.0190749132307246e-05, 0.0018829986220225692, 3.923021722584963e-06, 0.9980564713478088, 1.251985759154195e-05, 3.850469056487782e-06]",culex,"[1.7501852767054515e-07, 5.423538368631853e-06, 6.49871196856111e-08, 0.9999936819076538, 6.190499561853358e-07, 1.0958574847563796e-07]"
/kaggle/input/mosquito-data/train_images/32eb931b-58b9-476b-bb58-05af5416e297.jpeg,culex,culex,"[4.286062390418399e-12, 1.42221212584559e-08, 9.319999776380428e-07, 0.999998927116394, 1.0243267922760424e-07, 4.4500259033242173e-10]",culex,"[1.811430479392584e-06, 2.5844796255114488e-05, 1.0351744094805326e-05, 0.9999569654464722, 1.0677578075046767e-06, 3.968306373280939e-06]",culex,"[2.969491958992876e-07, 1.2583156603795942e-05, 4.864060088038968e-07, 0.9999334812164307, 5.3097959607839584e-05, 9.121377786414087e-08]"
/kaggle/input/mosquito-data/train_images/cab9e2ec-3243-4b87-9b82-91fe828962de.jpeg,culex,culex,"[3.4098886203537404e-07, 0.07725223153829575, 7.129504542291443e-09, 0.9227428436279297, 4.224690201226622e-06, 3.2802870464365697e-07]",culex,"[1.7936883523361757e-05, 0.0022218741942197084, 1.96081764443079e-05, 0.9976637363433838, 7.088413258315995e-05, 5.970684469502885e-06]",culex,"[0.0002441959222778678, 0.11170392483472824, 3.5703546018339694e-05, 0.8878984451293945, 9.012668306240812e-05, 2.7567311917664483e-05]"
/kaggle/input/mosquito-data/train_images/0cd860b4-4346-449a-ba53-37c08a5583d9.jpeg,culex,culex,"[3.88697407593952e-12, 8.842192187330511e-07, 4.50726673761892e-08, 0.9999977350234985, 1.388894133924623e-06, 1.9077597834815663e-10]",culex,"[1.815584437281359e-05, 9.258346108254045e-05, 1.163882825494511e-05, 0.9998733997344971, 2.673220933502307e-06, 1.522972297607339e-06]",culex,"[2.003477703738099e-07, 2.069437186946743e-06, 4.291879918127961e-08, 0.9999971389770508, 4.998838107894699e-07, 2.1828363117037952e-08]"
/kaggle/input/mosquito-data/train_images/982464d3-3355-4e3d-8fc4-668a08801ecf.jpeg,culex,albopictus,"[1.2477039490477182e-07, 0.9888784289360046, 2.3008611549357738e-07, 0.010584946721792221, 1.5023395462776534e-05, 0.0005212342366576195]",culex,"[3.3831460314104334e-05, 0.182354137301445, 8.502932178089395e-05, 0.8171820044517517, 1.8552613255451433e-05, 0.0003263376420363784]",albopictus,"[4.01959050577716e-06, 0.9996483325958252, 5.0562280193844344e-06, 0.00027583909104578197, 6.389144982676953e-05, 2.861581606339314e-06]"
/kaggle/input/mosquito-data/train_images/a84afc41-fb24-4e83-b033-09bf97f1a1e7.jpeg,japonicus/koreicus,japonicus/koreicus,"[6.289264664616212e-09, 0.10202043503522873, 8.891371194863495e-09, 0.01903892494738102, 9.835217724685208e-07, 0.8789395689964294]",albopictus,"[2.2934707885724492e-05, 0.9498887062072754, 4.165026439295616e-06, 3.177737380610779e-05, 1.1644201549643185e-05, 0.050040677189826965]",albopictus,"[4.060528624449944e-07, 0.999980092048645, 2.347955785353406e-08, 7.111038939910941e-07, 4.3187594656046713e-07, 1.84119344339706e-05]"
/kaggle/input/mosquito-data/train_images/4079d1c5-3809-4e36-ab98-93acad7bac8a.jpeg,culex,culex,"[1.4303998341347324e-07, 0.000186295757885091, 3.120550573498804e-08, 0.9987701773643494, 0.0010430639376863837, 2.1956329021577403e-07]",culex,"[1.1723399211405194e-06, 3.708974691107869e-05, 1.860765041783452e-05, 0.999936580657959, 1.4383562074726797e-06, 5.1295733101142105e-06]",culex,"[8.37032416711736e-08, 3.098565684922505e-06, 9.806603884499054e-08, 0.9999961853027344, 3.805157575698104e-07, 9.988564642071651e-08]"
/kaggle/input/mosquito-data/train_images/45d6d871-ffe3-4b8d-baee-7bad5075efad.jpeg,culex,culex,"[2.9097481802492497e-12, 7.380978672699712e-08, 4.004747922170537e-12, 0.9999994039535522, 4.252104872648488e-07, 2.597419241495702e-12]",culex,"[1.5186494692898123e-06, 4.2227191443089396e-05, 1.6166979548870586e-05, 0.9999357461929321, 2.9436669137794524e-06, 1.3959213447378716e-06]",culex,"[6.978140731916938e-08, 6.292743250924104e-07, 8.330549405854981e-08, 0.9999879598617554, 1.1342769539623987e-05, 2.219678840731376e-08]"
/kaggle/input/mosquito-data/train_images/e79dae3b-02a3-4bb9-b3fa-ee5bf290b420.jpeg,japonicus/koreicus,japonicus/koreicus,"[8.653024075044868e-09, 0.20361685752868652, 6.047430611832993e-11, 9.463103367579606e-08, 8.924100143303804e-07, 0.7963821887969971]",albopictus,"[1.9109756976831704e-05, 0.9998084902763367, 9.54861093305226e-07, 7.206635928014293e-06, 1.0608783895804663e-06, 0.00016326771583408117]",albopictus,"[1.2238048157087178e-06, 0.9999985694885254, 1.349762790425757e-08, 5.7783946516565265e-08, 3.8315945971589827e-08, 1.0980114950598363e-07]"
/kaggle/input/mosquito-data/train_images/5ba7aef5-5597-4ecd-afbb-fa3bef57dfde.jpeg,aegypti,albopictus,"[2.5834296479843033e-07, 0.9999970197677612, 7.362248594241453e-15, 1.584206366089802e-08, 2.367375145695405e-06, 3.3011667710525217e-07]",albopictus,"[6.261656722017506e-07, 0.9999909400939941, 1.7975807509174047e-07, 2.8514728001027834e-06, 2.315118905471536e-07, 5.140126631886233e-06]",albopictus,"[4.837708911509253e-05, 0.9999171495437622, 3.912621480139933e-07, 1.294958474318264e-05, 4.81700817545061e-06, 1.6254196452791803e-05]"
/kaggle/input/mosquito-data/train_images/bd52ea1c-a565-4f2c-ab77-23abd32420e6.jpeg,culex,culex,"[1.2693094353366519e-09, 3.325599027448334e-05, 1.8516145061653333e-08, 0.9912871718406677, 0.008679271675646305, 3.468066438472306e-07]",culex,"[4.486918442125898e-06, 7.756771810818464e-05, 1.638553658267483e-05, 0.9998866319656372, 1.355943186354125e-05, 1.37183565129817e-06]",culex,"[4.147315485170111e-05, 0.005478559527546167, 0.00011332362191751599, 0.8014557361602783, 0.19290810823440552, 2.8590395686478587e-06]"
/kaggle/input/mosquito-data/train_images/2f639cb4-24b9-4ac7-bff6-6e5775ec35f1.jpeg,albopictus,albopictus,"[0.000693062087520957, 0.9992775321006775, 4.864873659471414e-08, 1.2482923011702951e-05, 1.4257087968871929e-05, 2.568451236584224e-06]",albopictus,"[6.343231234495761e-06, 0.9999840259552002, 2.960594883916201e-06, 3.884435045620194e-06, 7.563470489913016e-07, 2.06639856514812e-06]",albopictus,"[3.7582958611892536e-07, 0.9999430179595947, 3.147123095459392e-07, 4.936151162837632e-05, 6.169049811433069e-06, 6.762448379049601e-07]"
/kaggle/input/mosquito-data/train_images/2ba13715-95ae-4ea6-ae68-b7fa038b9ca0.jpeg,japonicus/koreicus,albopictus,"[9.772043618738735e-09, 0.9999796152114868, 4.959974271578904e-12, 3.73827502286872e-09, 4.923401686340867e-09, 2.039441460510716e-05]",albopictus,"[4.431476554600522e-06, 0.9999921321868896, 5.642437486130802e-07, 1.0922025239779032e-06, 2.3421614514518296e-07, 1.5205218915070873e-06]",albopictus,"[3.4497384149290156e-07, 0.9999996423721313, 3.3712619362802343e-09, 5.406440806154933e-08, 5.90012316781241e-10, 7.931798329252615e-09]"
/kaggle/input/mosquito-data/train_images/9858172f-7614-4f17-9613-3d6bfbd90011.jpeg,albopictus,albopictus,"[5.100322937323654e-07, 0.9999797344207764, 1.7000363783381545e-08, 1.1131608516734559e-05, 8.668966074765194e-06, 1.106205260725801e-08]",albopictus,"[0.00013894870062358677, 0.9926998019218445, 1.0578197361610364e-05, 2.620494706206955e-05, 0.007122411392629147, 2.1082173589093145e-06]",albopictus,"[1.4266466905610287e-06, 0.9999725818634033, 1.4191486741310655e-07, 1.0303624549123924e-05, 1.4376832041307352e-05, 1.1330945426379913e-06]"
/kaggle/input/mosquito-data/train_images/5477657a-88d8-47fe-87f5-663ed25f1237.jpeg,japonicus/koreicus,albopictus,"[2.8669496714428533e-06, 0.6135143041610718, 3.7125169910723343e-05, 0.011077554896473885, 0.0001131604440161027, 0.37525495886802673]",japonicus/koreicus,"[3.971666592406109e-05, 0.000113091547973454, 2.8055808343196986e-07, 0.00012059699656674638, 3.0315763979160693e-06, 0.9997232556343079]",albopictus,"[0.0003163765650242567, 0.9648619294166565, 4.142511897953227e-05, 0.00022239268582779914, 0.0014269916573539376, 0.03313082456588745]"
/kaggle/input/mosquito-data/train_images/58bc8029-bedd-4fc7-9d23-343fbd228552.jpeg,albopictus,albopictus,"[1.610803678886441e-06, 0.998776376247406, 1.3165191864190212e-13, 2.6961917143353276e-08, 0.0012189949629828334, 2.9566244847956114e-06]",albopictus,"[0.000174447734025307, 0.9320397973060608, 5.478104867506772e-06, 1.2017577319056727e-05, 0.0003468723443802446, 0.06742148101329803]",albopictus,"[3.361304334248416e-05, 0.9993829727172852, 2.0759775907208677e-06, 4.7013163566589355e-06, 0.0005210294621065259, 5.5664844694547355e-05]"
/kaggle/input/mosquito-data/train_images/76f33b6e-fc7f-4b72-8639-5627dbeb2ee0.jpeg,albopictus,albopictus,"[6.849110718576412e-07, 0.9999537467956543, 5.811070735717294e-08, 9.350897833826366e-09, 1.216783260815646e-07, 4.547096978058107e-05]",albopictus,"[7.0615983531752136e-06, 0.9999902248382568, 4.921392928736168e-07, 2.8518934414023533e-07, 1.7186068816954503e-06, 2.466221076247166e-07]",albopictus,"[1.0363302038740585e-07, 0.9999990463256836, 6.214207814991823e-08, 7.974693403411948e-07, 7.529248335913508e-09, 5.1493817210257475e-08]"
/kaggle/input/mosquito-data/train_images/bbed0a1c-9cd7-436c-a51e-6471e38db48e.jpeg,albopictus,albopictus,"[6.884851355692945e-09, 0.9999476671218872, 1.0262855010267913e-09, 3.082131297560409e-05, 2.576330793147008e-08, 2.1440788259496912e-05]",albopictus,"[2.70043915406859e-06, 0.9999759197235107, 1.494207140240178e-06, 1.8045411707134917e-05, 1.0877722615987295e-06, 8.761200547269254e-07]",albopictus,"[6.223654622772301e-07, 0.9999984502792358, 2.4460632630507462e-08, 6.078266210352012e-07, 2.1449924503258444e-08, 1.924843928691189e-07]"
/kaggle/input/mosquito-data/train_images/f1261072-17d7-4775-8818-cb6b635ff1e4.jpeg,albopictus,albopictus,"[8.920159721981236e-09, 0.9999638795852661, 1.9092952996402346e-08, 3.397597902221605e-05, 2.956994933356327e-07, 1.8322348296351265e-06]",albopictus,"[1.88937087841623e-06, 0.9999411106109619, 2.95524637294875e-06, 5.0636284868232906e-05, 3.151395276290714e-06, 2.4872323933777807e-07]",albopictus,"[6.300286372606934e-07, 0.9999651908874512, 1.4324498920359474e-07, 3.1917705200612545e-05, 1.55314907601678e-07, 1.8624987205839716e-06]"
